""	"Year"	"Month"	"DayOfWeek"	"TimeOfDay"	"Status"	"dummy"	"NumberOfFlights"
"1826"	2002	"Aug"	"Mon"	"Night"	"Medium Delay"	0	21
"1827"	2002	"Aug"	"Mon"	"Night"	"On Time"	0	82
"1828"	2002	"Aug"	"Mon"	"Night"	"Short Delay"	0	11
"1829"	2002	"Aug"	"Sat"	"Evening"	"Cancelled"	0	23
"1830"	2002	"Aug"	"Sat"	"Evening"	"Long Delay"	0	176
"1831"	2002	"Aug"	"Sat"	"Evening"	"Medium Delay"	0	158
"1832"	2002	"Aug"	"Sat"	"Evening"	"On Time"	0	938
"1833"	2002	"Aug"	"Sat"	"Evening"	"Short Delay"	0	97
"1834"	2002	"Aug"	"Sat"	"Mid-Day"	"Cancelled"	0	31
"1835"	2002	"Aug"	"Sat"	"Mid-Day"	"Long Delay"	0	125
"1836"	2002	"Aug"	"Sat"	"Mid-Day"	"Medium Delay"	0	274
"1837"	2002	"Aug"	"Sat"	"Mid-Day"	"On Time"	0	1052
"1838"	2002	"Aug"	"Sat"	"Mid-Day"	"Short Delay"	0	150
"1839"	2002	"Aug"	"Sat"	"Morning"	"Cancelled"	0	21
"1840"	2002	"Aug"	"Sat"	"Morning"	"Long Delay"	0	42
"1841"	2002	"Aug"	"Sat"	"Morning"	"Medium Delay"	0	79
"1842"	2002	"Aug"	"Sat"	"Morning"	"On Time"	0	583
"1843"	2002	"Aug"	"Sat"	"Morning"	"Short Delay"	0	63
"1844"	2002	"Aug"	"Sat"	"Night"	"Cancelled"	0	1
"1845"	2002	"Aug"	"Sat"	"Night"	"Long Delay"	0	23
"1846"	2002	"Aug"	"Sat"	"Night"	"Medium Delay"	0	8
"1847"	2002	"Aug"	"Sat"	"Night"	"On Time"	0	67
"1848"	2002	"Aug"	"Sat"	"Night"	"Short Delay"	0	8
"1849"	2002	"Aug"	"Sun"	"Evening"	"Cancelled"	0	7
"1850"	2002	"Aug"	"Sun"	"Evening"	"Long Delay"	0	113
"1851"	2002	"Aug"	"Sun"	"Evening"	"Medium Delay"	0	193
"1852"	2002	"Aug"	"Sun"	"Evening"	"On Time"	0	810
"1853"	2002	"Aug"	"Sun"	"Evening"	"Short Delay"	0	121
"1854"	2002	"Aug"	"Sun"	"Mid-Day"	"Cancelled"	0	17
"1855"	2002	"Aug"	"Sun"	"Mid-Day"	"Long Delay"	0	69
"1856"	2002	"Aug"	"Sun"	"Mid-Day"	"Medium Delay"	0	182
"1857"	2002	"Aug"	"Sun"	"Mid-Day"	"On Time"	0	959
"1858"	2002	"Aug"	"Sun"	"Mid-Day"	"Short Delay"	0	128
"1859"	2002	"Aug"	"Sun"	"Morning"	"Cancelled"	0	10
"1860"	2002	"Aug"	"Sun"	"Morning"	"Long Delay"	0	37
"1861"	2002	"Aug"	"Sun"	"Morning"	"Medium Delay"	0	72
"1862"	2002	"Aug"	"Sun"	"Morning"	"On Time"	0	461
"1863"	2002	"Aug"	"Sun"	"Morning"	"Short Delay"	0	41
"1864"	2002	"Aug"	"Sun"	"Night"	"Long Delay"	0	11
"1865"	2002	"Aug"	"Sun"	"Night"	"Medium Delay"	0	19
"1866"	2002	"Aug"	"Sun"	"Night"	"On Time"	0	90
"1867"	2002	"Aug"	"Sun"	"Night"	"Short Delay"	0	8
"1868"	2002	"Aug"	"Thurs"	"Evening"	"Cancelled"	0	9
"1869"	2002	"Aug"	"Thurs"	"Evening"	"Long Delay"	0	129
"1870"	2002	"Aug"	"Thurs"	"Evening"	"Medium Delay"	0	322
"1871"	2002	"Aug"	"Thurs"	"Evening"	"On Time"	0	899
"1872"	2002	"Aug"	"Thurs"	"Evening"	"Short Delay"	0	201
"1873"	2002	"Aug"	"Thurs"	"Mid-Day"	"Cancelled"	0	22
"1874"	2002	"Aug"	"Thurs"	"Mid-Day"	"Long Delay"	0	101
"1875"	2002	"Aug"	"Thurs"	"Mid-Day"	"Medium Delay"	0	344
"1876"	2002	"Aug"	"Thurs"	"Mid-Day"	"On Time"	0	1069
"1877"	2002	"Aug"	"Thurs"	"Mid-Day"	"Short Delay"	0	187
"1878"	2002	"Aug"	"Thurs"	"Morning"	"Cancelled"	0	15
"1879"	2002	"Aug"	"Thurs"	"Morning"	"Long Delay"	0	42
"1880"	2002	"Aug"	"Thurs"	"Morning"	"Medium Delay"	0	98
"1881"	2002	"Aug"	"Thurs"	"Morning"	"On Time"	0	626
"1882"	2002	"Aug"	"Thurs"	"Morning"	"Short Delay"	0	88
"1883"	2002	"Aug"	"Thurs"	"Night"	"Cancelled"	0	1
"1884"	2002	"Aug"	"Thurs"	"Night"	"Long Delay"	0	13
"1885"	2002	"Aug"	"Thurs"	"Night"	"Medium Delay"	0	34
"1886"	2002	"Aug"	"Thurs"	"Night"	"On Time"	0	104
"1887"	2002	"Aug"	"Thurs"	"Night"	"Short Delay"	0	13
"1888"	2002	"Aug"	"Tues"	"Evening"	"Cancelled"	0	31
"1889"	2002	"Aug"	"Tues"	"Evening"	"Long Delay"	0	137
"1890"	2002	"Aug"	"Tues"	"Evening"	"Medium Delay"	0	236
"1891"	2002	"Aug"	"Tues"	"Evening"	"On Time"	0	720
"1892"	2002	"Aug"	"Tues"	"Evening"	"Short Delay"	0	124
"1893"	2002	"Aug"	"Tues"	"Mid-Day"	"Cancelled"	0	40
"1894"	2002	"Aug"	"Tues"	"Mid-Day"	"Long Delay"	0	71
"1895"	2002	"Aug"	"Tues"	"Mid-Day"	"Medium Delay"	0	181
"1896"	2002	"Aug"	"Tues"	"Mid-Day"	"On Time"	0	930
"1897"	2002	"Aug"	"Tues"	"Mid-Day"	"Short Delay"	0	158
"1898"	2002	"Aug"	"Tues"	"Morning"	"Cancelled"	0	9
"1899"	2002	"Aug"	"Tues"	"Morning"	"Long Delay"	0	37
"1900"	2002	"Aug"	"Tues"	"Morning"	"Medium Delay"	0	76
"1901"	2002	"Aug"	"Tues"	"Morning"	"On Time"	0	518
"1902"	2002	"Aug"	"Tues"	"Morning"	"Short Delay"	0	56
"1903"	2002	"Aug"	"Tues"	"Night"	"Long Delay"	0	12
"1904"	2002	"Aug"	"Tues"	"Night"	"Medium Delay"	0	23
"1905"	2002	"Aug"	"Tues"	"Night"	"On Time"	0	87
"1906"	2002	"Aug"	"Tues"	"Night"	"Short Delay"	0	11
"1907"	2002	"Aug"	"Wed"	"Evening"	"Cancelled"	0	8
"1908"	2002	"Aug"	"Wed"	"Evening"	"Long Delay"	0	110
"1909"	2002	"Aug"	"Wed"	"Evening"	"Medium Delay"	0	276
"1910"	2002	"Aug"	"Wed"	"Evening"	"On Time"	0	707
"1911"	2002	"Aug"	"Wed"	"Evening"	"Short Delay"	0	147
"1912"	2002	"Aug"	"Wed"	"Mid-Day"	"Cancelled"	0	16
"1913"	2002	"Aug"	"Wed"	"Mid-Day"	"Long Delay"	0	78
"1914"	2002	"Aug"	"Wed"	"Mid-Day"	"Medium Delay"	0	213
"1915"	2002	"Aug"	"Wed"	"Mid-Day"	"On Time"	0	924
"1916"	2002	"Aug"	"Wed"	"Mid-Day"	"Short Delay"	0	146
"1917"	2002	"Aug"	"Wed"	"Morning"	"Cancelled"	0	10
"1918"	2002	"Aug"	"Wed"	"Morning"	"Long Delay"	0	30
"1919"	2002	"Aug"	"Wed"	"Morning"	"Medium Delay"	0	72
"1920"	2002	"Aug"	"Wed"	"Morning"	"On Time"	0	518
"1921"	2002	"Aug"	"Wed"	"Morning"	"Short Delay"	0	64
"1922"	2002	"Aug"	"Wed"	"Night"	"Cancelled"	0	1
"1923"	2002	"Aug"	"Wed"	"Night"	"Long Delay"	0	14
"1924"	2002	"Aug"	"Wed"	"Night"	"Medium Delay"	0	11
"1925"	2002	"Aug"	"Wed"	"Night"	"On Time"	0	97
"1926"	2002	"Aug"	"Wed"	"Night"	"Short Delay"	0	9
"1927"	2002	"Dec"	"Fri"	"Evening"	"Cancelled"	0	10
"1928"	2002	"Dec"	"Fri"	"Evening"	"Long Delay"	0	110
"1929"	2002	"Dec"	"Fri"	"Evening"	"Medium Delay"	0	256
"1930"	2002	"Dec"	"Fri"	"Evening"	"On Time"	0	673
"1931"	2002	"Dec"	"Fri"	"Evening"	"Short Delay"	0	122
"1932"	2002	"Dec"	"Fri"	"Mid-Day"	"Cancelled"	0	4
"1933"	2002	"Dec"	"Fri"	"Mid-Day"	"Long Delay"	0	95
"1934"	2002	"Dec"	"Fri"	"Mid-Day"	"Medium Delay"	0	227
"1935"	2002	"Dec"	"Fri"	"Mid-Day"	"On Time"	0	832
"1936"	2002	"Dec"	"Fri"	"Mid-Day"	"Short Delay"	0	146
"1937"	2002	"Dec"	"Fri"	"Morning"	"Cancelled"	0	10
"1938"	2002	"Dec"	"Fri"	"Morning"	"Long Delay"	0	31
"1939"	2002	"Dec"	"Fri"	"Morning"	"Medium Delay"	0	93
"1940"	2002	"Dec"	"Fri"	"Morning"	"On Time"	0	410
"1941"	2002	"Dec"	"Fri"	"Morning"	"Short Delay"	0	82
"1942"	2002	"Dec"	"Fri"	"Night"	"Cancelled"	0	1
"1943"	2002	"Dec"	"Fri"	"Night"	"Long Delay"	0	7
"1944"	2002	"Dec"	"Fri"	"Night"	"Medium Delay"	0	22
"1945"	2002	"Dec"	"Fri"	"Night"	"On Time"	0	64
"1946"	2002	"Dec"	"Fri"	"Night"	"Short Delay"	0	11
"1947"	2002	"Dec"	"Mon"	"Evening"	"Cancelled"	0	26
"1948"	2002	"Dec"	"Mon"	"Evening"	"Long Delay"	0	164
"1949"	2002	"Dec"	"Mon"	"Evening"	"Medium Delay"	0	296
"1950"	2002	"Dec"	"Mon"	"Evening"	"On Time"	0	824
"1951"	2002	"Dec"	"Mon"	"Evening"	"Short Delay"	0	140
"1952"	2002	"Dec"	"Mon"	"Mid-Day"	"Cancelled"	0	23
"1953"	2002	"Dec"	"Mon"	"Mid-Day"	"Long Delay"	0	132
"1954"	2002	"Dec"	"Mon"	"Mid-Day"	"Medium Delay"	0	269
"1955"	2002	"Dec"	"Mon"	"Mid-Day"	"On Time"	0	1017
"1956"	2002	"Dec"	"Mon"	"Mid-Day"	"Short Delay"	0	188
"1957"	2002	"Dec"	"Mon"	"Morning"	"Cancelled"	0	2
"1958"	2002	"Dec"	"Mon"	"Morning"	"Long Delay"	0	29
"1959"	2002	"Dec"	"Mon"	"Morning"	"Medium Delay"	0	111
"1960"	2002	"Dec"	"Mon"	"Morning"	"On Time"	0	551
"1961"	2002	"Dec"	"Mon"	"Morning"	"Short Delay"	0	96
"1962"	2002	"Dec"	"Mon"	"Night"	"Long Delay"	0	14
"1963"	2002	"Dec"	"Mon"	"Night"	"Medium Delay"	0	24
"1964"	2002	"Dec"	"Mon"	"Night"	"On Time"	0	78
"1965"	2002	"Dec"	"Mon"	"Night"	"Short Delay"	0	13
"1966"	2002	"Dec"	"Sat"	"Evening"	"Cancelled"	0	1
"1967"	2002	"Dec"	"Sat"	"Evening"	"Long Delay"	0	40
"1968"	2002	"Dec"	"Sat"	"Evening"	"Medium Delay"	0	118
"1969"	2002	"Dec"	"Sat"	"Evening"	"On Time"	0	696
"1970"	2002	"Dec"	"Sat"	"Evening"	"Short Delay"	0	85
"1971"	2002	"Dec"	"Sat"	"Mid-Day"	"Cancelled"	0	6
"1972"	2002	"Dec"	"Sat"	"Mid-Day"	"Long Delay"	0	44
"1973"	2002	"Dec"	"Sat"	"Mid-Day"	"Medium Delay"	0	172
"1974"	2002	"Dec"	"Sat"	"Mid-Day"	"On Time"	0	807
"1975"	2002	"Dec"	"Sat"	"Mid-Day"	"Short Delay"	0	112
"1976"	2002	"Dec"	"Sat"	"Morning"	"Cancelled"	0	1
"1977"	2002	"Dec"	"Sat"	"Morning"	"Long Delay"	0	18
"1978"	2002	"Dec"	"Sat"	"Morning"	"Medium Delay"	0	78
"1979"	2002	"Dec"	"Sat"	"Morning"	"On Time"	0	386
"1980"	2002	"Dec"	"Sat"	"Morning"	"Short Delay"	0	59
"1981"	2002	"Dec"	"Sat"	"Night"	"Long Delay"	0	1
"1982"	2002	"Dec"	"Sat"	"Night"	"Medium Delay"	0	9
"1983"	2002	"Dec"	"Sat"	"Night"	"On Time"	0	43
"1984"	2002	"Dec"	"Sat"	"Night"	"Short Delay"	0	5
"1985"	2002	"Dec"	"Sun"	"Evening"	"Cancelled"	0	3
"1986"	2002	"Dec"	"Sun"	"Evening"	"Long Delay"	0	68
"1987"	2002	"Dec"	"Sun"	"Evening"	"Medium Delay"	0	236
"1988"	2002	"Dec"	"Sun"	"Evening"	"On Time"	0	977
"1989"	2002	"Dec"	"Sun"	"Evening"	"Short Delay"	0	158
"1990"	2002	"Dec"	"Sun"	"Mid-Day"	"Cancelled"	0	8
"1991"	2002	"Dec"	"Sun"	"Mid-Day"	"Long Delay"	0	75
"1992"	2002	"Dec"	"Sun"	"Mid-Day"	"Medium Delay"	0	221
"1993"	2002	"Dec"	"Sun"	"Mid-Day"	"On Time"	0	1075
"1994"	2002	"Dec"	"Sun"	"Mid-Day"	"Short Delay"	0	165
"1995"	2002	"Dec"	"Sun"	"Morning"	"Cancelled"	0	1
"1996"	2002	"Dec"	"Sun"	"Morning"	"Long Delay"	0	17
"1997"	2002	"Dec"	"Sun"	"Morning"	"Medium Delay"	0	73
"1998"	2002	"Dec"	"Sun"	"Morning"	"On Time"	0	477
"1999"	2002	"Dec"	"Sun"	"Morning"	"Short Delay"	0	58
"2000"	2002	"Dec"	"Sun"	"Night"	"Long Delay"	0	3
"2001"	2002	"Dec"	"Sun"	"Night"	"Medium Delay"	0	12
"2002"	2002	"Dec"	"Sun"	"Night"	"On Time"	0	101
"2003"	2002	"Dec"	"Sun"	"Night"	"Short Delay"	0	13
"2004"	2002	"Dec"	"Thurs"	"Evening"	"Cancelled"	0	19
"2005"	2002	"Dec"	"Thurs"	"Evening"	"Long Delay"	0	101
"2006"	2002	"Dec"	"Thurs"	"Evening"	"Medium Delay"	0	239
"2007"	2002	"Dec"	"Thurs"	"Evening"	"On Time"	0	692
"2008"	2002	"Dec"	"Thurs"	"Evening"	"Short Delay"	0	121
"2009"	2002	"Dec"	"Thurs"	"Mid-Day"	"Cancelled"	0	35
"2010"	2002	"Dec"	"Thurs"	"Mid-Day"	"Long Delay"	0	92
"2011"	2002	"Dec"	"Thurs"	"Mid-Day"	"Medium Delay"	0	239
"2012"	2002	"Dec"	"Thurs"	"Mid-Day"	"On Time"	0	795
"2013"	2002	"Dec"	"Thurs"	"Mid-Day"	"Short Delay"	0	147
"2014"	2002	"Dec"	"Thurs"	"Morning"	"Cancelled"	0	14
"2015"	2002	"Dec"	"Thurs"	"Morning"	"Long Delay"	0	48
"2016"	2002	"Dec"	"Thurs"	"Morning"	"Medium Delay"	0	87
"2017"	2002	"Dec"	"Thurs"	"Morning"	"On Time"	0	410
"2018"	2002	"Dec"	"Thurs"	"Morning"	"Short Delay"	0	67
"2019"	2002	"Dec"	"Thurs"	"Night"	"Cancelled"	0	2
"2020"	2002	"Dec"	"Thurs"	"Night"	"Long Delay"	0	6
"2021"	2002	"Dec"	"Thurs"	"Night"	"Medium Delay"	0	13
"2022"	2002	"Dec"	"Thurs"	"Night"	"On Time"	0	77
"2023"	2002	"Dec"	"Thurs"	"Night"	"Short Delay"	0	7
"2024"	2002	"Dec"	"Tues"	"Evening"	"Cancelled"	0	6
"2025"	2002	"Dec"	"Tues"	"Evening"	"Long Delay"	0	95
"2026"	2002	"Dec"	"Tues"	"Evening"	"Medium Delay"	0	249
"2027"	2002	"Dec"	"Tues"	"Evening"	"On Time"	0	876
"2028"	2002	"Dec"	"Tues"	"Evening"	"Short Delay"	0	134
"2029"	2002	"Dec"	"Tues"	"Mid-Day"	"Cancelled"	0	16
"2030"	2002	"Dec"	"Tues"	"Mid-Day"	"Long Delay"	0	97
"2031"	2002	"Dec"	"Tues"	"Mid-Day"	"Medium Delay"	0	280
"2032"	2002	"Dec"	"Tues"	"Mid-Day"	"On Time"	0	1039
"2033"	2002	"Dec"	"Tues"	"Mid-Day"	"Short Delay"	0	146
"2034"	2002	"Dec"	"Tues"	"Morning"	"Cancelled"	0	9
"2035"	2002	"Dec"	"Tues"	"Morning"	"Long Delay"	0	40
"2036"	2002	"Dec"	"Tues"	"Morning"	"Medium Delay"	0	111
"2037"	2002	"Dec"	"Tues"	"Morning"	"On Time"	0	505
"2038"	2002	"Dec"	"Tues"	"Morning"	"Short Delay"	0	94
"2039"	2002	"Dec"	"Tues"	"Night"	"Long Delay"	0	4
"2040"	2002	"Dec"	"Tues"	"Night"	"Medium Delay"	0	12
"2041"	2002	"Dec"	"Tues"	"Night"	"On Time"	0	80
"2042"	2002	"Dec"	"Tues"	"Night"	"Short Delay"	0	7
"2043"	2002	"Dec"	"Wed"	"Evening"	"Cancelled"	0	22
"2044"	2002	"Dec"	"Wed"	"Evening"	"Long Delay"	0	103
"2045"	2002	"Dec"	"Wed"	"Evening"	"Medium Delay"	0	205
"2046"	2002	"Dec"	"Wed"	"Evening"	"On Time"	0	688
"2047"	2002	"Dec"	"Wed"	"Evening"	"Short Delay"	0	122
"2048"	2002	"Dec"	"Wed"	"Mid-Day"	"Cancelled"	0	23
"2049"	2002	"Dec"	"Wed"	"Mid-Day"	"Long Delay"	0	89
"2050"	2002	"Dec"	"Wed"	"Mid-Day"	"Medium Delay"	0	233
"2051"	2002	"Dec"	"Wed"	"Mid-Day"	"On Time"	0	781
"2052"	2002	"Dec"	"Wed"	"Mid-Day"	"Short Delay"	0	130
"2053"	2002	"Dec"	"Wed"	"Morning"	"Cancelled"	0	11
"2054"	2002	"Dec"	"Wed"	"Morning"	"Long Delay"	0	26
"2055"	2002	"Dec"	"Wed"	"Morning"	"Medium Delay"	0	104
"2056"	2002	"Dec"	"Wed"	"Morning"	"On Time"	0	376
"2057"	2002	"Dec"	"Wed"	"Morning"	"Short Delay"	0	59
"2058"	2002	"Dec"	"Wed"	"Night"	"Cancelled"	0	1
"2059"	2002	"Dec"	"Wed"	"Night"	"Long Delay"	0	5
"2060"	2002	"Dec"	"Wed"	"Night"	"Medium Delay"	0	9
"2061"	2002	"Dec"	"Wed"	"Night"	"On Time"	0	78
"2062"	2002	"Dec"	"Wed"	"Night"	"Short Delay"	0	5
"2063"	2002	"Feb"	"Fri"	"Evening"	"Cancelled"	0	7
"2064"	2002	"Feb"	"Fri"	"Evening"	"Long Delay"	0	61
"2065"	2002	"Feb"	"Fri"	"Evening"	"Medium Delay"	0	186
"2066"	2002	"Feb"	"Fri"	"Evening"	"On Time"	0	720
"2067"	2002	"Feb"	"Fri"	"Evening"	"Short Delay"	0	131
"2068"	2002	"Feb"	"Fri"	"Mid-Day"	"Cancelled"	0	16
"2069"	2002	"Feb"	"Fri"	"Mid-Day"	"Long Delay"	0	47
"2070"	2002	"Feb"	"Fri"	"Mid-Day"	"Medium Delay"	0	195
"2071"	2002	"Feb"	"Fri"	"Mid-Day"	"On Time"	0	835
"2072"	2002	"Feb"	"Fri"	"Mid-Day"	"Short Delay"	0	162
"2073"	2002	"Feb"	"Fri"	"Morning"	"Cancelled"	0	9
"2074"	2002	"Feb"	"Fri"	"Morning"	"Long Delay"	0	37
"2075"	2002	"Feb"	"Fri"	"Morning"	"Medium Delay"	0	79
"2076"	2002	"Feb"	"Fri"	"Morning"	"On Time"	0	412
"2077"	2002	"Feb"	"Fri"	"Morning"	"Short Delay"	0	82
"2078"	2002	"Feb"	"Fri"	"Night"	"Cancelled"	0	1
"2079"	2002	"Feb"	"Fri"	"Night"	"Long Delay"	0	1
"2080"	2002	"Feb"	"Fri"	"Night"	"Medium Delay"	0	6
"2081"	2002	"Feb"	"Fri"	"Night"	"On Time"	0	18
"2082"	2002	"Feb"	"Fri"	"Night"	"Short Delay"	0	3
"2083"	2002	"Feb"	"Mon"	"Evening"	"Cancelled"	0	12
"2084"	2002	"Feb"	"Mon"	"Evening"	"Long Delay"	0	68
"2085"	2002	"Feb"	"Mon"	"Evening"	"Medium Delay"	0	179
"2086"	2002	"Feb"	"Mon"	"Evening"	"On Time"	0	728
"2087"	2002	"Feb"	"Mon"	"Evening"	"Short Delay"	0	117
"2088"	2002	"Feb"	"Mon"	"Mid-Day"	"Cancelled"	0	13
"2089"	2002	"Feb"	"Mon"	"Mid-Day"	"Long Delay"	0	57
"2090"	2002	"Feb"	"Mon"	"Mid-Day"	"Medium Delay"	0	170
"2091"	2002	"Feb"	"Mon"	"Mid-Day"	"On Time"	0	883
"2092"	2002	"Feb"	"Mon"	"Mid-Day"	"Short Delay"	0	132
"2093"	2002	"Feb"	"Mon"	"Morning"	"Cancelled"	0	4
"2094"	2002	"Feb"	"Mon"	"Morning"	"Long Delay"	0	27
"2095"	2002	"Feb"	"Mon"	"Morning"	"Medium Delay"	0	54
"2096"	2002	"Feb"	"Mon"	"Morning"	"On Time"	0	466
"2097"	2002	"Feb"	"Mon"	"Morning"	"Short Delay"	0	67
"2098"	2002	"Feb"	"Mon"	"Night"	"Long Delay"	0	1
"2099"	2002	"Feb"	"Mon"	"Night"	"Medium Delay"	0	2
"2100"	2002	"Feb"	"Mon"	"Night"	"On Time"	0	22
"2101"	2002	"Feb"	"Mon"	"Night"	"Short Delay"	0	4
"2102"	2002	"Feb"	"Sat"	"Evening"	"Cancelled"	0	7
"2103"	2002	"Feb"	"Sat"	"Evening"	"Long Delay"	0	26
"2104"	2002	"Feb"	"Sat"	"Evening"	"Medium Delay"	0	102
"2105"	2002	"Feb"	"Sat"	"Evening"	"On Time"	0	684
"2106"	2002	"Feb"	"Sat"	"Evening"	"Short Delay"	0	87
"2107"	2002	"Feb"	"Sat"	"Mid-Day"	"Cancelled"	0	3
"2108"	2002	"Feb"	"Sat"	"Mid-Day"	"Long Delay"	0	45
"2109"	2002	"Feb"	"Sat"	"Mid-Day"	"Medium Delay"	0	180
"2110"	2002	"Feb"	"Sat"	"Mid-Day"	"On Time"	0	736
"2111"	2002	"Feb"	"Sat"	"Mid-Day"	"Short Delay"	0	130
"2112"	2002	"Feb"	"Sat"	"Morning"	"Cancelled"	0	3
"2113"	2002	"Feb"	"Sat"	"Morning"	"Long Delay"	0	22
"2114"	2002	"Feb"	"Sat"	"Morning"	"Medium Delay"	0	86
"2115"	2002	"Feb"	"Sat"	"Morning"	"On Time"	0	340
"2116"	2002	"Feb"	"Sat"	"Morning"	"Short Delay"	0	85
"2117"	2002	"Feb"	"Sat"	"Night"	"Long Delay"	0	1
"2118"	2002	"Feb"	"Sat"	"Night"	"Medium Delay"	0	2
"2119"	2002	"Feb"	"Sat"	"Night"	"On Time"	0	20
"2120"	2002	"Feb"	"Sat"	"Night"	"Short Delay"	0	1
"2121"	2002	"Feb"	"Sun"	"Evening"	"Cancelled"	0	5
"2122"	2002	"Feb"	"Sun"	"Evening"	"Long Delay"	0	64
"2123"	2002	"Feb"	"Sun"	"Evening"	"Medium Delay"	0	182
"2124"	2002	"Feb"	"Sun"	"Evening"	"On Time"	0	704
"2125"	2002	"Feb"	"Sun"	"Evening"	"Short Delay"	0	136
"2126"	2002	"Feb"	"Sun"	"Mid-Day"	"Cancelled"	0	6
"2127"	2002	"Feb"	"Sun"	"Mid-Day"	"Long Delay"	0	52
"2128"	2002	"Feb"	"Sun"	"Mid-Day"	"Medium Delay"	0	138
"2129"	2002	"Feb"	"Sun"	"Mid-Day"	"On Time"	0	855
"2130"	2002	"Feb"	"Sun"	"Mid-Day"	"Short Delay"	0	130
"2131"	2002	"Feb"	"Sun"	"Morning"	"Cancelled"	0	1
"2132"	2002	"Feb"	"Sun"	"Morning"	"Long Delay"	0	17
"2133"	2002	"Feb"	"Sun"	"Morning"	"Medium Delay"	0	58
"2134"	2002	"Feb"	"Sun"	"Morning"	"On Time"	0	378
"2135"	2002	"Feb"	"Sun"	"Morning"	"Short Delay"	0	51
"2136"	2002	"Feb"	"Sun"	"Night"	"Long Delay"	0	4
"2137"	2002	"Feb"	"Sun"	"Night"	"Medium Delay"	0	6
"2138"	2002	"Feb"	"Sun"	"Night"	"On Time"	0	15
"2139"	2002	"Feb"	"Sun"	"Night"	"Short Delay"	0	4
"2140"	2002	"Feb"	"Thurs"	"Evening"	"Cancelled"	0	3
"2141"	2002	"Feb"	"Thurs"	"Evening"	"Long Delay"	0	70
"2142"	2002	"Feb"	"Thurs"	"Evening"	"Medium Delay"	0	197
"2143"	2002	"Feb"	"Thurs"	"Evening"	"On Time"	0	698
"2144"	2002	"Feb"	"Thurs"	"Evening"	"Short Delay"	0	150
"2145"	2002	"Feb"	"Thurs"	"Mid-Day"	"Cancelled"	0	5
"2146"	2002	"Feb"	"Thurs"	"Mid-Day"	"Long Delay"	0	56
"2147"	2002	"Feb"	"Thurs"	"Mid-Day"	"Medium Delay"	0	188
"2148"	2002	"Feb"	"Thurs"	"Mid-Day"	"On Time"	0	867
"2149"	2002	"Feb"	"Thurs"	"Mid-Day"	"Short Delay"	0	152
"2150"	2002	"Feb"	"Thurs"	"Morning"	"Cancelled"	0	8
"2151"	2002	"Feb"	"Thurs"	"Morning"	"Long Delay"	0	23
"2152"	2002	"Feb"	"Thurs"	"Morning"	"Medium Delay"	0	85
"2153"	2002	"Feb"	"Thurs"	"Morning"	"On Time"	0	430
"2154"	2002	"Feb"	"Thurs"	"Morning"	"Short Delay"	0	80
"2155"	2002	"Feb"	"Thurs"	"Night"	"Long Delay"	0	2
"2156"	2002	"Feb"	"Thurs"	"Night"	"Medium Delay"	0	2
"2157"	2002	"Feb"	"Thurs"	"Night"	"On Time"	0	23
"2158"	2002	"Feb"	"Thurs"	"Night"	"Short Delay"	0	3
"2159"	2002	"Feb"	"Tues"	"Evening"	"Cancelled"	0	15
"2160"	2002	"Feb"	"Tues"	"Evening"	"Long Delay"	0	70
"2161"	2002	"Feb"	"Tues"	"Evening"	"Medium Delay"	0	200
"2162"	2002	"Feb"	"Tues"	"Evening"	"On Time"	0	696
"2163"	2002	"Feb"	"Tues"	"Evening"	"Short Delay"	0	125
"2164"	2002	"Feb"	"Tues"	"Mid-Day"	"Cancelled"	0	23
"2165"	2002	"Feb"	"Tues"	"Mid-Day"	"Long Delay"	0	67
"2166"	2002	"Feb"	"Tues"	"Mid-Day"	"Medium Delay"	0	224
"2167"	2002	"Feb"	"Tues"	"Mid-Day"	"On Time"	0	789
"2168"	2002	"Feb"	"Tues"	"Mid-Day"	"Short Delay"	0	150
"2169"	2002	"Feb"	"Tues"	"Morning"	"Cancelled"	0	8
"2170"	2002	"Feb"	"Tues"	"Morning"	"Long Delay"	0	35
"2171"	2002	"Feb"	"Tues"	"Morning"	"Medium Delay"	0	79
"2172"	2002	"Feb"	"Tues"	"Morning"	"On Time"	0	417
"2173"	2002	"Feb"	"Tues"	"Morning"	"Short Delay"	0	81
"2174"	2002	"Feb"	"Tues"	"Night"	"Cancelled"	0	1
"2175"	2002	"Feb"	"Tues"	"Night"	"Long Delay"	0	4
"2176"	2002	"Feb"	"Tues"	"Night"	"Medium Delay"	0	3
"2177"	2002	"Feb"	"Tues"	"Night"	"On Time"	0	20
"2178"	2002	"Feb"	"Tues"	"Night"	"Short Delay"	0	1
"2179"	2002	"Feb"	"Wed"	"Evening"	"Cancelled"	0	12
"2180"	2002	"Feb"	"Wed"	"Evening"	"Long Delay"	0	74
"2181"	2002	"Feb"	"Wed"	"Evening"	"Medium Delay"	0	183
"2182"	2002	"Feb"	"Wed"	"Evening"	"On Time"	0	718
"2183"	2002	"Feb"	"Wed"	"Evening"	"Short Delay"	0	131
"2184"	2002	"Feb"	"Wed"	"Mid-Day"	"Cancelled"	0	26
"2185"	2002	"Feb"	"Wed"	"Mid-Day"	"Long Delay"	0	55
"2186"	2002	"Feb"	"Wed"	"Mid-Day"	"Medium Delay"	0	186
"2187"	2002	"Feb"	"Wed"	"Mid-Day"	"On Time"	0	844
